"GS2297, GS2298, GS2299, GS2418, GS2419, GS794, GS822, VCS144, VCS486, VCS487, VCS488",,South Pole Carbon Asset Management Ltd ,Nadia Kaddouri,Chief Executive Officer,https://www.southpole.com/about-us/our-leadership-team,Global Leadership Team,,direct_website,
VCS5283,Seram Climate and Conservation (SERCOVA),PT Strata Pacific (proponent),Iyep Winata,Key Personnel (Forester; 20+ years forestry operations),PDD VCS5283 dated 2024,From PDD 2024,,recent_pdd,
VCS5283,Seram Climate and Conservation (SERCOVA),PT Strata Pacific (proponent),Napoleon Pinoa,Key Personnel (Certified Forestry Specialist GANISHPH Forest Planning; 20+ years),PDD VCS5283 dated 2024,"From PDD 2024; previously identified in news as ""Acting Manager Camp"" of PT Strata Pacific",,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Mirza Laharsya Suarga,President Director,https://agrausresources.com/our-team/,"Son of Riza Suarga. Bachelor's Newcastle School of Business / Northumbria University; MS Energy Security Indonesia Defense University. Focus: renewable energy mapping, biomass power plants, carbon credits",,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Nadira Alisha Suarga,Director,https://agrausresources.com/our-team/,Daughter of Riza Suarga. Double degree in Fashion Management (Binus / Northumbria). Founded Aksu fashion brand; collaboration with Borneo Orangutan Survival Foundation,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Robert Satrya,Investor Relations / Advisor to CEO,https://agrausresources.com/our-team/,Bachelor's Finance Mgmt (CSU Long Beach); MS Applied Finance (UWS). Background in multi-billion dollar deals and media conglomerate setup,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Alejo Artaza,Development Partner / Advisor to CEO,https://agrausresources.com/our-team/,"Bachelor's Mech Eng (Simon Bolivar U); MS Industrial Eng (Cranfield). ""Worked in 67 countries"" in bioeconomy and energy efficiency",,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Sri Mariati,Sustainability Expert / Advisor to CEO,https://agrausresources.com/our-team/,"PhD Environmental Studies (Univ. of Indonesia); MS Universitas Andalas. Former WWF consultant, Conservation International Terrestrial Program Director",,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Gigit Pratama Ginarso,GIS and Spatial Planning Specialist,https://agrausresources.com/our-team/,Diploma Marine Technology (IPB); Bachelor's Mgmt (PBM); pursuing MS Urban Development (Krisnadwipayana),,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Barakalla Robyn,Chief Sustainability Officer (Primary Contact),PDD VCS5475 dated 2025 (KUBURAYA Mangrove project),From PDD 2025,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Clarissa Rusli,VP of Climate Strategy,PDD VCS5475 dated 2025 (KUBURAYA Mangrove project),From PDD 2025; Table 37 Management Team. Previously COO of furniture retail/distribution co; sister relationship with Halim Rusli (Director of Kandelia Alam) not confirmed but family name suggests possible link,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Chandra Irawadi Wijaya,Division Head of Impact & Compliance,PDD VCS5475 dated 2025,From PDD 2025; 18+ years NGO experience,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Jordan Lawson,Department Head of Finance and Business Development & Innovative Financing,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Komang Andika,Department Head of Social Capital Management,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Muhammad Sofiyuddin,Strategic Outreach Manager,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Wiro Wirandi,Division Head of Sustainable Commodity,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Kasraji Mustari,Area Division Head,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Adhy Maruly,Senior Specialist Social Safeguard & Community Development,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Asep Taufik Hidayat,Department Head of Audit and Compliance,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Isnurdiansyah,Department Head of Biodiversity,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Halim Rusli,"Linked via Pulitzer Center reporting (also Director, PT Kandelia Alam)",https://pulitzercenter.org/stories/competition-kalimantans-forests + PDD VCS5475 dated 2025,Halim Rusli sits on both NCI and PT Kandelia Alam (the two proponents of VCS5475) per Pulitzer Center reporting — soft conflict-of-interest flag worth tracking,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,PT Kandelia Alam,Halim Rusli,Director,PDD VCS5475 dated 2025,From PDD 2025,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),180 Climate PTE.Ltd,Soedartono Lay,Contact (no title in PDD),PDD VCS5520 dated 2025,From PDD 2025,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),"Indacom PTE, LTD.",Guoqiang Guan,Contact (no title in PDD),PDD VCS5520 dated 2025,"From PDD 2025; user CSV variant: ""Indacom PTE, LTD.""",,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,Hans Dandis,Project Site Manager,PDD VCS5520 dated 2025 (Pekanbaru Suntara Peatland Project),From PDD 2025; mid-level role only — owners/directors may be elsewhere,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,Sunarta,President Director / Chairman,PDD VCS5520 dated 2025 narrative bio (Section 2.4.3),"From PDD 2025; ""chairman of the PT. SUNTARA GAJAPATI"" — leads strategic direction. Separate from Hans Dandis (Project Site Manager)",,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,SiHai Zhang,Project Lead (PhD Environmental Science),PDD VCS5520 dated 2025,From PDD 2025; technical lead,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,QinHe Nan,Financial Management,PDD VCS5520 dated 2025,From PDD 2025; female; project budget control + financial analysis,,recent_pdd,
VCS5524,Central Seram IFM RestorationWISE Project,PT Bintang Lima Makmur,Suryadi,Director,PDD VCS5524 dated 2025,From PDD 2025,,recent_pdd,
VCS5524,Central Seram IFM RestorationWISE Project,PT Green Ekonomi Sejahtera,Frans Erdy Resikahil,Director,PDD VCS5524 dated 2025,From PDD 2025,,recent_pdd,
VCS5524,Central Seram IFM RestorationWISE Project,"W Investment Co., Ltd.",Sharon Wang,Director,PDD VCS5524 dated 2025 (Central Seram IFM RestorationWISE),"From PDD 2025; W Investment Co., Ltd. is NOT in DATASET_companies.csv — flagged in comparison",,recent_pdd,
VCS5585,PROJECT LESTARI,Deloitte Advisory (Hong Kong) Limited,Junko Watanabe,Deloitte Asia Pacific Deputy Chair (Deloitte Global Board),https://www.deloitte.com/global/en/about/governance/facts-and-figures/deloitte-global-board-of-directors.html,Deloitte Global Board member with Asia Pacific responsibility — the most relevant board-level link to Deloitte Advisory (Hong Kong) Limited. Hong Kong office partner roster is not publicly disclosed,,direct_website,
VCS5585,PROJECT LESTARI,Deloitte Advisory (Hong Kong) Limited,Anna Marks,Deloitte Global Chair,https://www.deloitte.com/global/en/about/governance/facts-and-figures/deloitte-global-board-of-directors.html,Top of the Deloitte Global Board,,direct_website,
VCS5585,PROJECT LESTARI,Deloitte Advisory (Hong Kong) Limited,Joe Ucuzoglu,Deloitte Global CEO,https://www.deloitte.com/global/en/about/governance/facts-and-figures/deloitte-global-board-of-directors.html,Deloitte Global CEO,,direct_website,
VCS5585,PROJECT LESTARI,PT. Agra Inti Investama,Uswatul Hasan,General Manager,PDD VCS5585 dated 2025 (Project Lestari),From PDD 2025,,recent_pdd,
VCS5585,PROJECT LESTARI,PT. Agra Inti Investama,Irfan Mutyara,Founder,https://agracorp.id/,"Founded PT. Agra Inti Investama in 1994; previously Chairman of HIPMI (Indonesian Young Entrepreneurs Association) North Sumatra, Chairman of KADIN (Chamber of Commerce) North Sumatra, Head of ISEI North Sumatra. Career in palm oil, rubber, timber, food, toiletries, health, finance/investment since the 1970s — high-profile North Sumatra business-association figure",,direct_website,
VCS5631,Enviro Rise,Neusa Global Pte Ltd,Bushh Pangestu,Director,PDD VCS5631 dated 2025 (Enviro Rise project),From PDD 2025; same person who appeared as witness on the Listing Representation deed earlier — likely Pangestu family connection worth investigating,,recent_pdd,
VCS5631,Enviro Rise,PT Rimbun Seruyan,Arya Hanni,President Director,PDD VCS5631 dated 2025 (Enviro Rise),From PDD 2025,,recent_pdd,
VCS5631,Enviro Rise,PT Rimbun Seruyan,Arya Hanni,"Director (signed Listing Representation, 24 June 2025)",VCS Listing Representation 24 June 2025 (Enviro Rise project),Listing Representation confirms director — same person as President Director per PDD 5631. Witness: BUSHH PANGESTU of Gading Serpong Tangerang (likely Bush Pangestu — Pangestu family connection worth investigating),,other,
VCS5695,Siluk Peatlands Conservation Project (SPCP),PT. Annisa Surya Kencana,Iwan Tricahyo Wibisono,President Director,PDD VCS5695 dated 2025 (Siluk Peatlands Conservation),From PDD 2025,,recent_pdd,
VCS5695,Siluk Peatlands Conservation Project (SPCP),PT. Annisa Surya Kencana,Irwan Gunawan,Operation Director,PDD VCS5695 dated 2025 narrative bio (Section 2.4.3),"From PDD 2025; previously at WWF, Rainforest Alliance, Indonesian Ecolabel Institute",,recent_pdd,
VCS5695,Siluk Peatlands Conservation Project (SPCP),PT. Annisa Surya Kencana,Herry Akbar,Finance and General Service Director,PDD VCS5695 dated 2025,From PDD 2025; 25+ years financial management for non-profit orgs,,recent_pdd,
VCS5736,Kapuas Pisau Conservation Project,Canopy Carbon PTE LTD,Derron Leonardo Tio,Director,Verra API doc: VCS5736 Monitoring Report dated 2026,From MR 2026; Singapore-based technical partner on KPCP project,,recent_pdd,
VCS5736,Kapuas Pisau Conservation Project,PT Indo Hutan Ekosistem,Jonathan Han,Chief Executive Officer,PDD VCS5736 dated 2023 (Kapuas Pisau Conservation),"From PDD 2023; user CSV variant lacks period in ""PT Indo Hutan Ekosistem""",,older_pdd,
VCS5736,Kapuas Pisau Conservation Project,PT. Indo Hutan Ekosistem,Siswantoro,"Director (operating-level, 30 years Kalimantan forestry)",PDD VCS5736 dated 2023 narrative bio,From PDD 2023; appears to be operating director / day-to-day. Jonathan Han (separate row) listed as CEO in proponent table — both may coexist as different roles,,older_pdd,
VCS5736,Kapuas Pisau Conservation Project,PT. Indo Hutan Ekosistem,Sri Utoro,General Manager (Legal team),PDD VCS5736 dated 2023,From PDD 2023; 30 years forestry + legal/compliance,,older_pdd,
VCS5736,Kapuas Pisau Conservation Project,PT Ramang Agro Lestari,(no info found),,XXX,"No company website or canonical source in DATASET_companies.csv. Try Indonesian business registry (companieshouse.id), news searches, or LinkedIn.",,(none),
VCS5799,Gerbang Barito REDD+ Project,Lembaga Pengelola Hutan Desa (LPHD) Batampang,Samitro,Chairman,PDD VCS5799 dated 2025 (Gerbang Barito REDD+),From PDD 2025 — village forest management institute chair,,recent_pdd,
VCS5799,Gerbang Barito REDD+ Project,Lembaga Pengelola Hutan Desa (LPHD) Batilap,Jumani,Chairman,PDD VCS5799 dated 2025,From PDD 2025,,recent_pdd,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Mike Korchinsky,Founder and CEO,https://www.wildlifeworks.com/team,Founded Wildlife Works in 1997; pioneer of REDD+ in Kenya,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Brian Williams,Regional VP of Asia,https://www.wildlifeworks.com/team,Asia regional lead — covers Indonesia operations,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Erlinda Ekaputri,Indonesia Country Director,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Imam Basuki,Senior Wetlands Specialist,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Anastasia Sarma Ramalo,Indonesia Sourcing Officer,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Yunus Helmi,GIS/Data Analyst,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Tamara Anisa,Communications Lead,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Syaipul Malik Ibrahim,Finance & Accounting Manager,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Nenden Dewi Milawati,Human Resources Manager,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Muhammad Diheim Biru,Technical Writer and Research Associate,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Vanji Dwi Prasetyo,Community Development and Sustainable Livelihood Specialist,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5799,Gerbang Barito REDD+ Project,Wildlife Works,Munawar Kholis,Biodiversity Conservation Manager,https://www.wildlifeworks.com/team,Indonesia team,,direct_website,
VCS5834,Delta Kapuas Project,LPHD Ambarawa,Ismail,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Ambawang,Heronimus Hero,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Batu Ampar,Hermansyah,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Betuah,Saudit,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Dabong,Ridwanto,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Dusun Besar,Nurdin,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Kemboja,Juno Ardi,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Kubu,Ade Bagus Arjunawan,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Medan Mas,Rusdianto,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Mengkalang,Rudi Sahat,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Nipah Panjang,Toni,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Padang Tikar Satu,Hartono,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Satai Lestari,Abdul Syukur,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Setuat Dua,Muhlas,Head,PDD VCS5834 dated 2025,"From PDD 2025; PDD spells village as ""Seruat Dua""",,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Sungai Bemban,Angger,Head,PDD VCS5834 dated 2025,From PDD 2025 — first name only on PDD,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Sungai Besar,Mulyadi,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Sungai Jawi,Abu Bakar,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Tanjung Beringin,Sudin,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Tanjung Harapan,Sahda,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Tanjung Satai,Hidayat,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Tasik Malaya,Ya'kub,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Teluk Bakung,Natasius,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Teluk Nibung,Mahyudin,Head,PDD VCS5834 dated 2025,From PDD 2025,,recent_pdd,
VCS5834,Delta Kapuas Project,Perkumpulan SAMPAN Kalimantan,Fajri Nailus Subchi,Chairman Board,PDD VCS5834 dated 2025 (Delta Kapuas),"From PDD 2025; Sungai Raya, West Kalimantan address per PDD",,recent_pdd,
VCS5834,Delta Kapuas Project,PT Belantara Sejahtera Mandiri,Irvan Nurmansyah,Forest Restoration & Conservation Sub-Department Head,PDD VCS5834 dated 2025 (Delta Kapuas Project),From PDD 2025; mid-level role — directors not listed in PDD,,recent_pdd,
VCS5834,Delta Kapuas Project,LPHD Dusun Kecil,(no info found),,XXX,"Local-level entity (village, cooperative, or community forest body). Leadership is typically village heads / cooperative chairs not published online; try local government records or REDD+ project documents.",,(none),
VCS5834,Delta Kapuas Project,LPHD Kampung Baru,(no info found),,XXX,"Local-level entity (village, cooperative, or community forest body). Leadership is typically village heads / cooperative chairs not published online; try local government records or REDD+ project documents.",,(none),
VCS5834,Delta Kapuas Project,LPHD Kampung Baru Head,(no info found),,XXX,"Local-level entity (village, cooperative, or community forest body). Leadership is typically village heads / cooperative chairs not published online; try local government records or REDD+ project documents.",,(none),
"VCS5834, VCS5873",,PT Wanantara Alesha Sadhana (PT WAS),Dwi Shanty Apriliani Gunadi,Head of Carbon Certification,PDDs VCS5834 (2025) and VCS5873 (2025-2026),From PDDs 2025-2026; same person on both projects — PT WAS is project development consultant and carbon accounting expert based in Bogor,,recent_pdd,
VCS5845,Nunukan Mangrove & Peatland Project,Bumi Hijau Konservasi,Daniel Basuki,Managing Director,PDD VCS5845 dated 2025 (Nunukan Mangrove & Peatland Project),"From PDD 2025; user CSV has ""Bumi Hijau Konservasi"" and also ""PT Bumi Hijau Konservasi""",,recent_pdd,
VCS5845,Nunukan Mangrove & Peatland Project,PT Udara Untuk Semua - FAIRATMOS,Natalia Rialucky Marsudi,Founder & CEO,https://www.fairatmos.com/blog/fairatmos-ceo-at-asia-pe-vc-summit-2025-shaping-the-future-of-climate-investment,"Confirmed as ""Founder & CEO"" in Fairatmos blog post",,direct_website,
VCS5873,Gunung Lumut Landscape Project,PT Indika Multi Properti (PT IMP),Arsjad Rasjid,Commissioner,https://market.bisnis.com/read/20190625/192/937309/indy-ekspansi-bisnis-properti-dan-konstruksi + https://pemilu.jatam.org/tokoh.php?nama=arsjadrasjid,Commissioner of PT IMP since October 2019. Also CEO of Indika Energy (parent) and former Chair of ASEAN-BAC under Indonesia 2023 presidency,,direct_website,
VCS5873,Gunung Lumut Landscape Project,PT Indika Multi Properti (PT IMP),Agus Lasmono,"Komisaris Utama (President Commissioner), Indika Energy (parent)",https://www.tempo.co/ekonomi/profil-agus-lasmono-keponakan-soeharto-yang-jadi-komisaris-utama-indika-energy-1364304,Nephew of former President Soeharto. Sits atop the Indika Group ownership chain — politically significant Suharto-family link into VCS5873,,news_article,
VCS5873,Gunung Lumut Landscape Project,PT Telaga Mas Kalimantan (PT TMK),Abdul Karim Sutanto,Director,PDD VCS5873 dated 2023 (Gunung Lumut Landscape Project),From PDD 2023,,older_pdd,
VCS5891,Forest Landscape Restoration in North Sulawesi Province,Masarang Foundation,Willie Smits,Founder,https://masarang.eu/,Well-known Dutch-Indonesian conservationist; founded Masarang in 2001 in North Sulawesi; orangutan reintroduction and sugar palm reforestation pioneer,,direct_website,
VCS5891,Forest Landscape Restoration in North Sulawesi Province,PT Thryve.Earth Indonesia,Pranab Prakash,"Director, Thryve Earth Indonesia",https://www.thryve.earth/team,Indonesia-specific role per https://www.thryve.earth/team,,direct_website,
VCS5891,Forest Landscape Restoration in North Sulawesi Province,Thryve.Earth PTE LTD,Ron Steinherz,Chief Product Officer (CPO),PDD VCS5891 dated 2026,"From PDD 2026; same person as Co-Founder & CPO of Thryve Earth (parent), signing for the Indonesian entity",,recent_pdd,
VCS674,Rimba Raya Biodiversity Reserve Project,InfiniteEARTH (referenced in Rimba Raya PDD; not in DATASET_companies.csv),Todd Lemons,Project Proponent contact (likely CEO),Verra API doc: VCS674 monitoring report dated 2020 (Rimba Raya Biodiversity Reserve),Todd Lemons is well-documented as Chairman/CEO of InfiniteEARTH and architect of Rimba Raya. InfiniteEARTH is not in DATASET_companies.csv; flagged in earlier Berkeley-comparison report,,older_pdd,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Frederick Bohap Galdikas,President (Board) + Indonesia & US Staff Lead,https://orangutan.org/aboutofi/board-and-staff/,Son of founder Biruté Mary Galdikas,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,John Beal,Vice-President (Board),https://orangutan.org/aboutofi/board-and-staff/,,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Janice Gleason-Skow,Treasurer (Board),https://orangutan.org/aboutofi/board-and-staff/,,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Ann Levine,Secretary (Board),https://orangutan.org/aboutofi/board-and-staff/,,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Biruté Mary Galdikas,Founder (Emeritus Board),https://orangutan.org/aboutofi/board-and-staff/,"Co-founded OFI in 1986; ""the Last Living Trimate"" (orangutan researcher with Goodall and Fossey); recently deceased",,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Dudy Kurniawan,Program Manager (Indonesia),https://orangutan.org/aboutofi/board-and-staff/,Indonesia staff,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Renie Djojoasmoro,Jakarta Manager (Indonesia),https://orangutan.org/aboutofi/board-and-staff/,Indonesia staff,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,Orangutan Foundation International,Robert Yappi,GIS Program Director & East Field Coordinator (Indonesia),https://orangutan.org/aboutofi/board-and-staff/,Indonesia staff,,direct_website,
VCS674,Rimba Raya Biodiversity Reserve Project,InfiniteEARTH,(no info found),,XXX,"No company website or canonical source in DATASET_companies.csv. Try Indonesian business registry (companieshouse.id), news searches, or LinkedIn.",,(none),
VCS674,Rimba Raya Biodiversity Reserve Project,World Education,(no info found),,https://worlded.org/,"Searched https://worlded.org/ — no leadership listed. Try news searches (Indonesian: Tempo, Kompas, Bisnis Indonesia; English: Reuters, Mongabay) or Indonesian business registry companieshouse.id.",,(none),
VCS688,Wayang Windu Phase 2 Geothermal Power Project,Star Energy Geothermal (Wayang Windu) Limited,(no info found),,https://www.starenergygeothermal.co.id/,"Subsidiary of Star Energy Geothermal. See ""Star Energy Geothermal (parent of Salak/Wayang Windu subsidiaries)"" for verified Board of Directors. Wayang Windu-specific officers not separately published.",,(none),
VCS967,Bantargebang Landfill Gas Management & Power Generation,PT Navigat Organic Energy Indonesia,(no info found),,https://maxpowergroup.com/contact-us/,"Searched https://maxpowergroup.com/contact-us/ — no leadership listed. Try news searches (Indonesian: Tempo, Kompas, Bisnis Indonesia; English: Reuters, Mongabay) or Indonesian business registry companieshouse.id.",,(none),
VCS967,Bantargebang Landfill Gas Management & Power Generation,PT Zeus Innavitas,(no info found),,XXX,"No company website or canonical source in DATASET_companies.csv. Try Indonesian business registry (companieshouse.id), news searches, or LinkedIn.",,(none),
